"Vehicle_ID","Vehicle_Type","Road","Speed","Waiting_Time","Traffic_Level","Vehicle_Count","Weather_Condition","Accident_Status","Signal_Delay"
2910,"Truck","Highway",102.67,3.92,"High",109,"Sunny","No",12.15
2911,"Van","Junction",84.83,7.25,"High",146,"Cloudy","No",38.17
2912,"Car","Highway",55.85,19.58,"Medium",84,"Sunny","No",32.32
2913,"Truck","Main Road",60.66,10.37,"High",154,"Cloudy","No",38.87
2914,"Truck","Bridge",97.59,22.52,"High",101,"Sunny","No",42.95
2915,"Auto","Bridge",77.56,29.76,"Low",54,"Rainy","No",20.62
2916,"Bus","Highway",94.14,22.28,"Low",85,"Rainy","No",29.58
2917,"Van","Highway",29.14,19.53,"High",44,"Cloudy","No",24.47
2918,"Bus","Main Road",74.13,21.99,"Low",66,"Sunny","No",56.83
2919,"Auto","Street",80.29,12.2,"Medium",138,"Sunny","No",8.53
2920,"Truck","Street",42.16,10.05,"High",150,"Sunny","No",54.11
2921,"Auto","Expressway",118.58,26,"High",14,"Foggy","No",40.04
2922,"Truck","Junction",114.85,29.73,"High",21,"Cloudy","No",5.05
2923,"Van","Junction",61.16,3.36,"Medium",113,"Sunny","No",39.38
2924,"Auto","City Road",107.39,15.41,"High",179,"Sunny","No",44.42
2925,"Truck","Junction",48.83,14.14,"Medium",164,"Rainy","No",14.15
2926,"Bike","Rural Road",101.31,23.11,"Medium",195,"Rainy","No",7.04
2927,"Bike","Bridge",111.54,23,"Medium",43,"Rainy","No",47.16
2928,"Truck","Rural Road",87.88,9.99,"Medium",141,"Cloudy","No",15.41
2929,"Car","Highway",99.8,4.8,"Low",196,"Rainy","No",22.24
2930,"Bike","Expressway",26.55,14.06,"Low",144,"Cloudy","No",26.92
2931,"Car","Street",112.19,10.1,"Low",179,"Foggy","No",40.74
2932,"Van","Highway",21.48,13.93,"High",129,"Cloudy","No",31.13
2933,"Truck","Rural Road",92.32,20.25,"Medium",68,"Rainy","No",38.72
2934,"Van","Street",36.18,4.2,"High",28,"Sunny","No",50.01
2935,"Auto","Main Road",85.9,3.38,"High",67,"Foggy","No",52.28
2936,"Van","Bridge",84.8,17.52,"Low",27,"Foggy","No",14.43
2937,"Truck","Expressway",95.45,1.62,"Medium",91,"Foggy","No",32.19
2938,"Bike","Street",62.44,23.56,"High",35,"Sunny","Yes",21.01
2939,"Van","Highway",39.6,12.18,"Low",73,"Rainy","No",15.87
2940,"Truck","Bridge",26.01,4.27,"High",84,"Foggy","No",24.55
2941,"Van","Junction",80.61,29.39,"Medium",129,"Cloudy","No",16.51
2942,"Car","Junction",39.69,22.75,"High",80,"Foggy","No",33.14
2943,"Bike","Street",87.01,7.18,"High",158,"Cloudy","Yes",54.89
2944,"Car","Junction",105.36,20.56,"High",23,"Rainy","No",20.49
2945,"Bus","Highway",116.9,3.42,"Medium",38,"Foggy","No",45.15
2946,"Bus","Expressway",26.8,26.92,"Low",25,"Sunny","No",25.48
2947,"Truck","Expressway",100.43,14.09,"Low",115,"Rainy","No",12.51
2948,"Car","Street",39.61,5.68,"High",10,"Cloudy","No",1.56
2949,"Truck","Junction",114.92,26.84,"High",145,"Cloudy","Yes",55.07
2950,"Bike","Bridge",43.26,26,"Medium",14,"Foggy","No",14.69
2951,"Car","Expressway",72.34,6.03,"High",136,"Sunny","No",29.72
2952,"Truck","Street",65.88,29.88,"Low",163,"Sunny","No",6.08
2953,"Bike","Expressway",40.01,22.21,"Medium",22,"Cloudy","No",11.11
2954,"Bus","City Road",26.79,7.79,"High",168,"Sunny","No",0.2
2955,"Bus","Rural Road",40.78,12.28,"Medium",146,"Foggy","Yes",8.3
2956,"Truck","Main Road",103.4,7.78,"Low",63,"Cloudy","No",35.27
2957,"Bike","Main Road",29.87,1.71,"Low",104,"Foggy","No",56.45
2958,"Bike","Highway",118.06,6.53,"Medium",151,"Sunny","No",33.41
2959,"Truck","Bridge",23.62,14.8,"High",177,"Foggy","No",58.96
2960,"Car","Expressway",84.4,5.64,"High",69,"Cloudy","No",48.66
2961,"Bike","City Road",55.3,19.38,"Low",175,"Sunny","No",2.7
2962,"Auto","City Road",68.62,7.39,"Low",100,"Rainy","No",18.82
2963,"Bus","Street",51.53,12.97,"Medium",171,"Rainy","No",38.69
2964,"Truck","Bridge",119.11,17.66,"High",120,"Cloudy","No",44.46
2965,"Truck","City Road",112.18,16.96,"High",162,"Rainy","No",50.52
2966,"Bus","Junction",60.52,4.69,"High",108,"Rainy","No",37.89
2967,"Auto","Highway",25.2,6.59,"Medium",131,"Rainy","No",37.52
2968,"Bus","Junction",43.88,6.66,"Medium",140,"Sunny","No",16.46
2969,"Bike","City Road",76.31,8.06,"Medium",47,"Cloudy","No",47.69
2970,"Bus","Bridge",75.57,1.56,"Medium",30,"Rainy","No",42.18
2971,"Auto","Street",53.43,13.93,"Low",181,"Foggy","No",49.21
2972,"Auto","Street",100.73,1.1,"Low",11,"Cloudy","No",51.58
2973,"Bus","Main Road",94.45,27.3,"High",19,"Rainy","No",53.32
2974,"Bus","Bridge",100.34,4.36,"High",173,"Cloudy","No",44.37
2975,"Bus","Rural Road",98.02,3.57,"Low",196,"Foggy","No",11.26
2976,"Auto","Bridge",64.97,17.35,"Low",163,"Cloudy","No",51.35
2977,"Truck","Junction",40.05,7.26,"High",106,"Rainy","No",56.1
2978,"Car","Main Road",95.74,7.97,"Low",147,"Foggy","No",9.53
2979,"Auto","Main Road",63.25,15,"Low",158,"Rainy","No",45.86
2980,"Car","Main Road",42.65,17.78,"Medium",125,"Sunny","No",44.3
2981,"Car","Main Road",61.45,4.14,"Medium",161,"Foggy","No",19.13
2982,"Car","Bridge",94.3,16.28,"Low",45,"Rainy","No",3.95
2983,"Bus","Junction",34.64,3.62,"Low",168,"Rainy","No",52.03
2984,"Truck","Main Road",46.31,27.04,"Low",76,"Sunny","No",5.62
2985,"Auto","Main Road",74.69,12.21,"Low",135,"Rainy","No",18.42
2986,"Bike","City Road",94.4,18.19,"Low",72,"Cloudy","Yes",48.82
2987,"Van","Main Road",55.77,9.97,"Medium",68,"Cloudy","No",14.36
2988,"Bus","City Road",70.47,28.2,"Low",96,"Sunny","No",14.53
2989,"Bike","Rural Road",45.79,21.6,"Low",188,"Sunny","No",30.54
2990,"Auto","Street",42.14,29.14,"High",187,"Rainy","No",5.66
2991,"Car","Rural Road",35.44,11.11,"High",168,"Sunny","No",24.79
2992,"Truck","Bridge",73.81,4.64,"High",24,"Rainy","No",57.1
2993,"Auto","Highway",72.32,3.03,"Medium",37,"Rainy","No",57.92
2994,"Car","Highway",24.72,7.27,"Low",75,"Rainy","No",16.37
2995,"Bike","Highway",73.14,29.8,"Medium",120,"Cloudy","No",50.33
2996,"Truck","Rural Road",69.48,25.39,"Low",92,"Rainy","No",44.05
2997,"Auto","Expressway",45.97,10.08,"Low",47,"Rainy","No",57.31
2998,"Auto","Rural Road",53.14,10.91,"High",54,"Sunny","No",35.48
2999,"Truck","Junction",114.52,29.76,"High",189,"Rainy","No",54.32
3000,"Van","Street",52.72,8.17,"Low",39,"Cloudy","Yes",59.5
3001,"Van","Bridge",32.28,6.07,"High",20,"Cloudy","No",15.86
3002,"Van","Highway",45.94,24.95,"High",90,"Cloudy","No",55.98
3003,"Car","City Road",62.49,21.45,"Low",120,"Rainy","No",21.64
3004,"Truck","Main Road",108.34,14.17,"Medium",173,"Cloudy","No",6.37
3005,"Bus","Highway",43.35,8.51,"Low",77,"Rainy","No",5.19
3006,"Truck","Bridge",29.82,26.43,"Low",29,"Sunny","No",9.97
3007,"Auto","Expressway",100.4,25.85,"Low",194,"Sunny","No",39.06
3008,"Auto","Expressway",49.75,9.85,"High",181,"Cloudy","No",59.37
3009,"Bus","City Road",106.77,8.71,"Medium",37,"Sunny","No",39.44
3010,"Van","Street",29.11,4.32,"High",129,"Foggy","No",50.54
3011,"Bus","Rural Road",20.69,15.31,"Medium",181,"Foggy","No",49.33
3012,"Bus","City Road",47.99,22.94,"Low",135,"Cloudy","No",40.03
3013,"Van","Junction",48.09,21.47,"Low",183,"Cloudy","No",9.91
3014,"Van","Main Road",35.52,20.63,"Low",153,"Foggy","No",15.87
3015,"Car","City Road",22.85,11.7,"High",42,"Cloudy","No",6.99
3016,"Truck","Street",41.71,5.48,"High",20,"Rainy","No",25.26
3017,"Auto","Main Road",116.69,7.88,"High",77,"Sunny","No",19.27
3018,"Truck","Main Road",45.62,23.31,"High",24,"Sunny","No",36.8
3019,"Bus","Expressway",75.54,13.15,"High",124,"Rainy","No",31.83
3020,"Bike","Junction",42.61,3.95,"Low",137,"Cloudy","No",30.37
3021,"Bus","Bridge",86.96,1.92,"High",43,"Cloudy","No",44.28
3022,"Bike","Expressway",94.69,9.77,"High",60,"Foggy","No",18.67
3023,"Auto","Expressway",70.66,13.16,"Medium",115,"Sunny","No",26.68
3024,"Van","Highway",45.25,25.43,"Medium",49,"Rainy","No",36.12
3025,"Car","Street",25.97,9.73,"High",75,"Foggy","No",38.14
3026,"Truck","Highway",42.29,23.26,"High",31,"Foggy","No",41.14
3027,"Auto","City Road",25.65,15.75,"Low",155,"Sunny","No",51.55
3028,"Van","Expressway",72.66,15.71,"Medium",150,"Foggy","No",16.36
3029,"Bus","Junction",101.1,2.54,"Medium",61,"Rainy","No",0.16
3030,"Van","Highway",75.6,16.76,"High",66,"Rainy","No",22.91
3031,"Car","Main Road",84.13,22.25,"High",134,"Rainy","No",35.48
3032,"Truck","Main Road",61.83,27.78,"High",171,"Sunny","No",21.88
3033,"Auto","Rural Road",43.27,14.77,"Low",31,"Cloudy","No",11.96
3034,"Bus","Expressway",49.93,1.65,"High",16,"Foggy","No",0.02
3035,"Truck","Rural Road",27.65,5.1,"High",114,"Cloudy","No",49.06
3036,"Car","Main Road",99.4,21.1,"Medium",135,"Foggy","No",30.1
3037,"Car","Junction",95.57,27.07,"Low",98,"Cloudy","Yes",6.57
3038,"Bus","City Road",37.43,12.25,"High",177,"Rainy","No",17.17
3039,"Bus","Bridge",38.25,13.89,"Low",153,"Cloudy","No",13.05
3040,"Car","Highway",111.87,2.49,"Low",31,"Rainy","No",25.71
3041,"Truck","Rural Road",58.25,2.24,"Medium",109,"Cloudy","No",22.72
3042,"Bus","Main Road",74.32,1.9,"Low",66,"Foggy","Yes",22.64
3043,"Truck","Main Road",98.47,28.24,"Medium",155,"Sunny","No",31.41
3044,"Car","Expressway",67.45,1.73,"High",20,"Rainy","No",29.49
3045,"Bus","Junction",38.85,9.17,"High",11,"Cloudy","No",1.25
3046,"Truck","Rural Road",35.17,9.56,"Medium",149,"Sunny","No",12.05
3047,"Van","Highway",29.27,17.72,"Medium",117,"Sunny","No",57.17
3048,"Truck","Expressway",99.24,16.94,"High",154,"Rainy","Yes",16.8
3049,"Bus","Bridge",117.34,28.48,"High",154,"Foggy","No",51.87
3050,"Bus","Expressway",26.27,9.79,"Medium",169,"Cloudy","Yes",7.02
3051,"Auto","Highway",50.06,22.53,"Low",53,"Sunny","No",4.97
3052,"Truck","Expressway",49.74,5.56,"Low",115,"Rainy","No",37.05
3053,"Van","Street",116.35,16.2,"Low",93,"Foggy","No",29.04
3054,"Auto","Junction",81.47,5.91,"High",174,"Cloudy","No",37.8
3055,"Car","Highway",52.05,18.52,"Medium",82,"Sunny","No",17.88
3056,"Bus","Junction",25.77,4.12,"Low",124,"Cloudy","No",24.16
3057,"Bus","Junction",86.54,9.76,"Medium",96,"Cloudy","No",59.47
3058,"Car","Street",46.67,28.75,"Low",78,"Cloudy","Yes",16.34
3059,"Van","Expressway",89.96,24.62,"Low",196,"Foggy","No",59.58
3060,"Car","Junction",108.09,17.01,"Low",126,"Rainy","No",31.9
3061,"Truck","Expressway",31.96,17.9,"High",97,"Cloudy","No",48.17
3062,"Bike","Junction",112.06,29.92,"Low",99,"Cloudy","No",40.1
3063,"Car","Rural Road",43.05,8.7,"High",62,"Rainy","Yes",55.32
3064,"Car","Street",40.41,14.29,"Medium",167,"Sunny","Yes",50.19
3065,"Van","Junction",116.9,9.59,"Medium",158,"Cloudy","No",36.26
3066,"Auto","Highway",111.6,26.98,"High",141,"Cloudy","No",2.35
3067,"Bus","Street",69.06,21.38,"High",75,"Cloudy","No",6.22
3068,"Bus","Expressway",44.87,5.18,"Low",178,"Rainy","No",40
3069,"Bus","Main Road",105.56,5.98,"Low",107,"Rainy","No",57.34
3070,"Auto","Expressway",113.07,5.33,"High",155,"Foggy","No",48.48
3071,"Van","City Road",25.06,23.12,"Medium",156,"Cloudy","No",22.52
3072,"Auto","Highway",52.4,5.96,"Medium",24,"Cloudy","No",46.9
3073,"Bike","Rural Road",102.46,24.17,"Low",33,"Cloudy","Yes",23.54
3074,"Car","City Road",32.34,28.81,"High",27,"Sunny","No",29.4
3075,"Bike","Rural Road",58.1,5.79,"High",90,"Foggy","No",0.64
3076,"Auto","Main Road",118.5,6.62,"High",158,"Sunny","No",41.69
3077,"Car","Junction",63.01,26.68,"High",71,"Foggy","No",49.19
3078,"Car","Rural Road",50.57,23.08,"Low",55,"Foggy","No",58.04
3079,"Truck","Rural Road",49.56,11.52,"Low",127,"Sunny","No",54.03
3080,"Truck","Bridge",76.34,10.05,"High",33,"Rainy","No",21.55
3081,"Van","Bridge",67.1,27.9,"High",66,"Cloudy","No",46.25
3082,"Truck","Main Road",104.12,25.36,"High",87,"Rainy","No",27.47
3083,"Bus","Junction",77.6,20.32,"High",107,"Cloudy","No",21.07
3084,"Bike","Rural Road",88.77,9.76,"High",176,"Cloudy","No",14
3085,"Truck","Rural Road",24.15,3.02,"High",65,"Foggy","No",7.21
3086,"Bus","Highway",63.25,24.93,"High",61,"Rainy","No",43.29
3087,"Van","Bridge",41.14,23.13,"Medium",164,"Rainy","No",8.57
3088,"Van","Junction",39.57,25.38,"High",54,"Sunny","No",33.05
3089,"Auto","Rural Road",87.43,7.08,"High",19,"Foggy","No",43.03
3090,"Bus","City Road",22.17,20.49,"Low",64,"Rainy","No",14.32
3091,"Van","Main Road",65.15,10.42,"Medium",42,"Cloudy","No",53.1
3092,"Truck","Expressway",94.45,26.85,"High",133,"Sunny","No",19.69
3093,"Car","Expressway",74.15,19.8,"Low",102,"Sunny","No",17.62
3094,"Auto","Highway",61.98,12.79,"Medium",121,"Cloudy","No",40.89
3095,"Truck","Street",58.25,25.7,"Low",15,"Sunny","Yes",18.29
3096,"Car","Rural Road",58.6,14.03,"High",28,"Rainy","No",29.89
3097,"Bike","Bridge",108.84,10.18,"Low",151,"Cloudy","No",57.67
3098,"Bike","Main Road",73.98,6.78,"Medium",11,"Sunny","No",6.56
3099,"Auto","Highway",70.08,16.96,"Low",52,"Cloudy","No",39.41
3100,"Bike","Junction",90.05,27.61,"Low",169,"Cloudy","No",7.12
3101,"Bus","City Road",66.84,2.74,"High",50,"Foggy","No",4.89
3102,"Bus","Street",103.38,29.31,"Medium",142,"Cloudy","No",37.21
3103,"Car","Main Road",95.49,1.5,"Low",101,"Sunny","No",30.12
3104,"Bike","City Road",57.03,4.41,"Low",18,"Foggy","No",11.51
3105,"Van","Street",118.92,1.87,"High",65,"Cloudy","No",17.73
3106,"Car","Street",47.45,26.6,"Low",123,"Rainy","Yes",57.44
3107,"Van","City Road",90.7,7.09,"Low",87,"Sunny","No",30.43
3108,"Bus","Main Road",74.47,29.28,"Medium",19,"Rainy","No",56.35
3109,"Bus","City Road",107.69,25.56,"Low",123,"Foggy","No",10.04
3110,"Bus","Street",52.69,11.36,"Low",31,"Rainy","No",14.12
3111,"Bus","Expressway",40.45,6.05,"Low",57,"Sunny","No",3.12
3112,"Car","Rural Road",102.38,14.11,"High",168,"Sunny","Yes",20.06
3113,"Bus","Junction",72.94,5.8,"High",158,"Foggy","No",27.14
3114,"Van","Rural Road",95.75,28.38,"Low",169,"Sunny","No",27.11
3115,"Bus","Junction",51.09,12.18,"High",193,"Foggy","No",34.23
3116,"Auto","Main Road",46.78,2.62,"High",98,"Rainy","No",14.48
3117,"Bus","City Road",101.45,4.97,"Low",107,"Rainy","No",41.03
3118,"Truck","Highway",114.26,18.36,"High",168,"Foggy","No",49.08
3119,"Van","Expressway",75.73,21.96,"Medium",130,"Rainy","No",36.25
3120,"Auto","Expressway",99.59,14.41,"High",161,"Sunny","No",38.56
3121,"Bus","City Road",93.96,17.81,"Low",160,"Sunny","No",42.4
3122,"Bike","Highway",73.49,24.38,"High",43,"Foggy","No",53.39
3123,"Auto","Expressway",119.63,22.91,"High",28,"Cloudy","No",1.44
3124,"Van","Street",67.44,11.73,"Medium",78,"Foggy","No",47.06
3125,"Bike","Junction",45.53,6.09,"Low",109,"Foggy","No",22.85
3126,"Car","Expressway",36.21,12.03,"Low",66,"Foggy","No",6.72
3127,"Bus","Rural Road",91,14.44,"Medium",160,"Foggy","No",58.65
3128,"Bus","Expressway",52.35,13.56,"Medium",15,"Sunny","No",42.29
3129,"Bike","Bridge",35.18,15.61,"Low",156,"Rainy","No",54.73
3130,"Bike","Highway",45.69,18.53,"Low",163,"Foggy","No",40.18
3131,"Auto","Highway",43.25,20.13,"Low",150,"Cloudy","No",5.44
3132,"Car","Rural Road",95.44,18.95,"High",197,"Cloudy","No",52.75
3133,"Bus","Expressway",106.58,16.87,"High",60,"Cloudy","Yes",36.19
3134,"Truck","Junction",69.08,8.46,"High",76,"Cloudy","No",45.24
3135,"Bus","Highway",66.68,7.73,"Low",87,"Sunny","No",13.37
3136,"Auto","Expressway",29.56,27.68,"Low",161,"Foggy","No",9.15
3137,"Bus","Expressway",83.8,23.28,"High",23,"Rainy","No",48.28
3138,"Car","Main Road",37.8,4.3,"Medium",184,"Rainy","No",34.03
3139,"Van","Junction",43.69,19.62,"High",39,"Foggy","No",8.12
3140,"Auto","Highway",71.11,11.91,"High",200,"Cloudy","No",19.66
3141,"Auto","Main Road",64.82,14.13,"Medium",60,"Cloudy","No",51.27
3142,"Bike","Junction",34.1,15.37,"Low",116,"Cloudy","No",0.31
3143,"Bike","Bridge",36.16,10.71,"High",196,"Rainy","No",29.89
3144,"Van","Expressway",49.17,20.09,"Medium",98,"Foggy","No",22.53
3145,"Bike","Highway",92.36,23.73,"Medium",115,"Rainy","No",4.48
3146,"Bike","City Road",43.24,26.32,"Low",60,"Sunny","No",8.33
3147,"Car","Junction",38,28.83,"Low",93,"Sunny","Yes",10.72
3148,"Bike","Highway",80.99,4.24,"High",133,"Sunny","No",36.47
3149,"Auto","Street",57.48,27.95,"Low",14,"Cloudy","Yes",21.99
3150,"Bike","Junction",117.12,14.74,"Low",148,"Cloudy","No",4.56
3151,"Auto","Highway",53.31,10.32,"High",108,"Rainy","Yes",13.52
3152,"Truck","Highway",75.03,18.57,"Low",91,"Rainy","No",14.71
3153,"Bus","Main Road",76.17,14.24,"Medium",169,"Foggy","No",56.34
3154,"Bike","Highway",43.95,3.06,"Medium",99,"Sunny","No",57.09
3155,"Bike","City Road",54.35,10.22,"High",32,"Sunny","No",45.3
3156,"Truck","City Road",29.28,19.4,"High",134,"Rainy","No",10.01
3157,"Van","Junction",29.76,17.52,"Low",94,"Rainy","No",15.93
3158,"Bus","Bridge",31.28,11.56,"Low",164,"Foggy","No",54.97
3159,"Truck","Main Road",81.03,11.71,"Low",78,"Cloudy","No",43.85
3160,"Truck","Main Road",110.63,24.51,"Medium",107,"Cloudy","No",8.36
3161,"Auto","Rural Road",97.72,28.61,"High",141,"Sunny","No",16.68
3162,"Auto","Rural Road",66.87,29.08,"Low",128,"Cloudy","No",48.69
3163,"Bike","Rural Road",115.26,11.57,"Low",149,"Sunny","No",22.17
3164,"Bus","Highway",108.04,13.3,"High",21,"Sunny","No",53.81
3165,"Bus","Street",27.31,10.55,"High",178,"Sunny","No",17.82
3166,"Van","Highway",107.68,3.63,"Low",187,"Rainy","No",23.64
3167,"Truck","Bridge",112.29,14.16,"High",54,"Sunny","No",0.72
3168,"Van","Street",112.41,5.44,"Low",106,"Foggy","No",30.1
3169,"Auto","Street",35.29,13.34,"Low",118,"Rainy","No",17.13
3170,"Bus","Junction",25.09,15.99,"High",148,"Foggy","No",17.82
3171,"Bus","Junction",62.59,22.85,"Low",34,"Sunny","No",10.01
3172,"Bus","Expressway",21.08,16.64,"Low",34,"Rainy","No",25.19
3173,"Bus","Highway",31.29,21.4,"Medium",183,"Rainy","No",44.35
3174,"Bus","Rural Road",70.19,7.77,"Medium",192,"Sunny","No",12.97
3175,"Car","Street",113.68,2.66,"Medium",80,"Rainy","No",56.06
3176,"Van","Rural Road",29.19,28.86,"Medium",139,"Rainy","Yes",50.92
3177,"Bus","Bridge",75.55,8.39,"Low",178,"Rainy","No",32.22
3178,"Car","Highway",98.19,15.09,"High",111,"Foggy","No",49.15
3179,"Bike","Junction",68.3,10.66,"Low",184,"Cloudy","No",19.23
3180,"Van","Main Road",87.57,16.8,"High",145,"Rainy","No",8.22
3181,"Van","City Road",86.89,24.99,"Medium",44,"Cloudy","Yes",2.96
3182,"Car","Bridge",73.98,9.46,"High",128,"Sunny","No",23.56
3183,"Auto","Highway",119.79,15.26,"Medium",48,"Rainy","No",45.38
3184,"Van","City Road",68.28,13.69,"High",52,"Rainy","Yes",32.64
3185,"Car","Bridge",45.58,21.05,"Medium",166,"Sunny","No",11
3186,"Auto","Highway",93.71,6.11,"Low",45,"Cloudy","No",32.45
3187,"Bike","Main Road",87.29,14.59,"Low",67,"Cloudy","No",52.78
3188,"Car","City Road",100.37,24,"High",147,"Cloudy","No",43.04
3189,"Van","City Road",73.87,10.58,"High",17,"Rainy","No",54.31
3190,"Car","Main Road",106.37,23.72,"High",38,"Sunny","No",37.56
3191,"Bus","Main Road",76.79,22.66,"Medium",74,"Foggy","No",55.05
3192,"Bike","City Road",69.52,11.55,"Low",176,"Cloudy","No",59.58
3193,"Car","City Road",106.76,29.72,"High",82,"Sunny","No",33.54
3194,"Car","Bridge",31.88,4.46,"Medium",70,"Cloudy","No",59.49
3195,"Truck","Main Road",78.04,15.58,"Low",198,"Foggy","No",55.62
3196,"Bus","Junction",72.26,12.93,"Medium",70,"Cloudy","No",29.92
3197,"Car","Main Road",66.86,1.01,"High",136,"Sunny","No",13.68
3198,"Bus","Expressway",97.62,10.32,"Low",27,"Cloudy","No",3.1
3199,"Car","Street",82.39,5.9,"Low",22,"Cloudy","No",30.87
3200,"Bike","Main Road",61.71,22.25,"High",54,"Cloudy","No",56.79
3201,"Bus","Highway",43.77,12.9,"High",174,"Cloudy","No",4.53
3202,"Bus","Bridge",51.64,22.69,"Low",31,"Sunny","No",7.22
3203,"Bus","City Road",116.96,2.73,"Low",111,"Foggy","No",36.15
3204,"Bus","City Road",71.53,17.75,"High",77,"Cloudy","No",33.33
3205,"Auto","Highway",116.85,19.11,"High",170,"Rainy","No",48.32
3206,"Bus","City Road",67.67,11.28,"High",197,"Sunny","No",5.64
3207,"Bus","Bridge",41.29,9.11,"High",83,"Sunny","No",49.86
3208,"Bike","City Road",44.25,22.18,"Medium",153,"Sunny","No",19.92
3209,"Van","Bridge",22.95,22.96,"Medium",61,"Rainy","No",21.77
3210,"Bike","Junction",54.66,13.08,"High",160,"Sunny","No",12.63
3211,"Bike","Highway",117.45,25,"Low",16,"Cloudy","No",0.53
3212,"Auto","Main Road",89.99,26.71,"Medium",89,"Sunny","No",39.05
3213,"Bus","Street",88.88,2.01,"High",72,"Foggy","No",28.73
3214,"Bike","Junction",102.51,2.98,"Medium",20,"Sunny","No",16.35
3215,"Auto","Expressway",27.98,21.69,"High",88,"Sunny","No",32.83
3216,"Bus","Bridge",102.54,7.33,"High",139,"Rainy","No",30.59
3217,"Bus","Street",40.87,25.21,"Medium",173,"Sunny","No",3.44
3218,"Bike","Highway",50.31,7.45,"Medium",29,"Rainy","No",25.05
3219,"Bike","Junction",35.16,8.19,"Low",133,"Sunny","No",17.74
3220,"Van","Main Road",40.73,3.22,"Low",50,"Foggy","No",19.63
3221,"Car","Street",75.23,6.14,"Medium",35,"Sunny","Yes",53.39
3222,"Car","Rural Road",22.38,13.5,"Medium",53,"Foggy","No",2.02
3223,"Bus","Highway",59.15,1.77,"High",174,"Cloudy","No",57.49
3224,"Car","Highway",26.97,14.13,"Medium",79,"Sunny","No",27.72
3225,"Van","Street",111.54,25.14,"Medium",166,"Rainy","No",29.5
3226,"Car","Street",44.53,8.25,"Medium",126,"Cloudy","No",4.7
3227,"Bus","Highway",116.87,29.46,"Medium",86,"Sunny","Yes",41.64
3228,"Bus","Junction",108.68,20.27,"High",149,"Sunny","No",11.78
3229,"Bus","Main Road",101.85,14.16,"Medium",87,"Sunny","No",24.71
3230,"Van","Highway",30.23,29.1,"High",130,"Sunny","No",38.31
3231,"Truck","Street",69.15,26.11,"Medium",138,"Cloudy","No",56.59
3232,"Truck","Main Road",38.5,20.19,"Medium",183,"Foggy","No",6.79
3233,"Bike","City Road",106.81,26.82,"Medium",198,"Foggy","No",4.84
3234,"Truck","Bridge",24.35,19.2,"High",106,"Cloudy","No",57.48
3235,"Bike","Highway",42.73,16.67,"High",89,"Rainy","No",7.06
3236,"Bus","Rural Road",87.15,29.03,"High",38,"Sunny","No",24.22
3237,"Truck","Rural Road",45.79,15.96,"High",165,"Cloudy","No",39.99
3238,"Auto","Junction",21.1,15.3,"Low",81,"Rainy","No",50.21
3239,"Bus","Main Road",70.97,29.42,"High",89,"Sunny","No",51.73
